BLOCKGRP,Land_Acres,BG_ACRES,ACRES_DIFF,UTC_Acres,POP_2013,POP_DEN_2013,Hispanic_pct,White_pct,Black_pct,NativeAmer_pct,Asian_pct,PacIsland_pct,OtherRace_pct,TwoPlus_pct,MedHshldIncome,Vacant_pct,Rent_pct,Value,NoHighSchool_pct,HighSchool_pct,College_pct,AdvDegree_pct
160010022213,938.7842575,967.0292042,28.24494667,93.68927109,3995,0.2420598759,5.256570713,95.24405507,0.8010012516,0.2753441802,1.927409262,0,0.6007509387,2.302878598,56688,7.61223162,13.38028169,161100,2.339622642,26.03773585,23.73584906,9.169811321
160010102211,5082.960551,5114.90946,31.94890884,682.2513376,5417,0.9442328706,5.593501938,92.52353701,0,1.144544951,0.9784013291,0,0.7568764999,9.193280414,100833,3.563714903,11.03023516,406900,0.8220786847,10.39342337,41.51497358,14.03405755
160010021001,5119.806725,5154.31075,34.50402457,95.11136267,424,12.15639328,0,99.29245283,0.2358490566,0,0,0,0.2358490566,0.4716981132,49286,0,18.62745098,173400,5.729166667,38.02083333,26.5625,5.208333333
160010008051,487.6108603,529.3102121,41.69935186,184.5808148,2363,0.2239992434,2.369868811,92.38256454,0,0,7.151925518,0,0,0.93101989,124904,0,12.89617486,389600,0,7.409602845,54.00118554,16.30112626
160010104021,1822.156722,1869.646695,47.48997283,115.2890012,9128,0.2048254486,7.329097283,91.61919369,0.5148992112,0,4.30543383,0.8764241893,0.328659071,4.710780018,59811,6.329113924,22.27997228,153000,3.762827822,25.2945648,30.50171038,6.670467503
160270204012,1733.53495,1786.848684,53.31373391,90.6372723,6328,0.2823717896,26.02718078,91.05562579,1.280025284,0.5530973451,0,0.2844500632,3.460809102,6.731984829,38991,4.654581088,35.66289825,105200,7.310628303,33.9988256,16.73517322,2.143276571
160010024121,1363.795666,1444.105007,80.30934101,149.63937,1533,0.9420123986,7.045009785,97.52120026,0,0,0.9132420091,0,0,3.13111546,41964,0,45.15648286,215500,2.83203125,29.39453125,31.25,10.25390625
160270212002,1135.491679,1275.699657,140.2079774,73.47184858,1566,0.8146230247,56.25798212,90.42145594,0,0,0,0,5.683269476,7.79054917,16286,14.86880466,43.32191781,88600,12.9066107,38.8247639,9.758656873,0
160270219012,1677.203019,2006.862529,329.6595099,123.2265209,3644,0.550730661,12.29418222,86.08671789,0,2.442371021,2.058177827,0,0.6586169045,17.50823271,40481,10.75347476,34.75409836,107500,3.134796238,41.46887595,23.33184057,3.134796238
160270210021,2958.834102,3288.741278,329.9071759,53.82227428,1510,2.177974356,20.79470199,92.71523179,0,0,0,0,3.642384106,7.284768212,40768,1.869158879,38.66666667,107900,13.28293737,28.61771058,14.79481641,1.61987041
160010104013,730.3599853,1060.332363,329.9723782,51.40335952,4561,0.2324780451,3.727252795,97.58824819,0,0,0.2631001973,0,1.622451217,1.052400789,60052,7.85997358,26.95340502,134900,0.5332385354,38.92641308,23.03590473,0.8531816566
160010105041,976.0563117,1333.337251,357.2809389,86.1392127,4247,0.3139480223,2.684247704,89.7810219,0,0.7770190723,6.898987521,0,0,5.085943019,99013,2.835408022,5.409252669,275200,0.3512880562,11.12412178,42.38875878,16.74473068
160010002023,633.3161032,1001.519047,368.2029437,81.8193161,1629,0.6148060448,0,98.58809085,0,0,1.411909147,0,0,0,121429,1.854974705,22.68041237,534200,0,4.042348412,41.48219442,12.80076997
